stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,12.3,0,0,0,0,0
2dpf,2.5,0,10.84,0.83,1.67,0.83,0,0
3dpf,0,0.57,1.72,0,1.72,0,0.57,0
5dpf,1.03,0.52,20.16,0,0.52,0,0.52,1.55
10dpf,0,1.26,11.92,0,0,0,0,0
