stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0,0,0,0,0
3dpf,0.57,0,8.62,0,0,1.15,0,0,0
5dpf,0.52,1.03,56.33,1.55,0,4.13,0.52,0.52,3.62
10dpf,1.88,1.88,121.11,0,0.63,2.51,0,0,1.26
