stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,2.19,0,0,0,0
24hpf,0,0,0,35,0,0,0,1
2dpf,1.67,0,0.83,222.7,4.17,0.83,1.67,4.17
3dpf,6.32,0,1.72,109.18,0,4.6,0,0
5dpf,2.07,0.52,1.03,280.64,0,3.62,1.55,2.58
10dpf,5.02,0.63,1.88,161.9,0.63,1.88,0,0
