stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6266.03,103.23,10.32,0,1114.88,82.58,0,196.14,2456.86,2240.08
12hpf,5819.88,181.21,17.35,179.28,1494.01,256.39,15.42,337.36,2646.8,1821.72
14hpf,5296.68,80.25,217.35,314.32,1100.13,494.89,96.97,80.25,2066.51,1645.18
16hpf,4374.39,178.42,373.25,280.96,1406.86,570.13,145.61,145.61,1833.43,1997.5
19hpf,5902.04,48.16,155.43,153.24,722.43,334.95,186.08,41.59,674.27,1245.65
24hpf,4262,68,1070,164,985,455,195,17,1100,678
2dpf,1239.44,38.37,89.25,101.76,603.04,989.21,136.79,20.85,373.67,309.44
3dpf,2823.23,73.55,79.88,58.04,71.83,1167.68,47.12,0,118.38,155.73
5dpf,451.19,64.6,221.72,146.78,113.7,1325.67,69.77,73.91,270.82,996.96
10dpf,990.25,102.29,263.56,126.13,62.13,1222.43,42.67,1.26,195.16,175.08
