stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1341.98,10.32,0,0,185.81,20.65,0,10.32,598.73,247.75
12hpf,936.89,11.57,5.78,36.63,163.86,48.19,1.93,23.13,464.59,246.75
14hpf,1340.89,6.69,110.35,83.6,354.45,187.26,30.09,20.06,695.52,481.52
16hpf,1011.05,32.81,213.29,55.37,340.44,190.73,55.37,41.02,662.41,422.47
19hpf,1394.51,15.32,113.84,35.03,179.51,116.03,61.3,15.32,332.76,269.27
24hpf,552,9,91,8,125,63,38,2,339,81
2dpf,248.55,15.01,25.02,29.19,117.6,214.36,40.87,10.84,129.28,106.76
3dpf,1021.14,25.86,18.96,23.56,25.86,283.3,20.69,0,64.36,91.37
5dpf,134.38,18.61,76.49,73.39,44.45,497.19,28.94,31.01,144.71,417.08
10dpf,559.13,93.5,79.7,128.64,65.26,1021.62,38.28,0.63,227.17,146.84
