stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,13.35,0.83,0.83,2.5,60.05,19.18,0.83,7.51,7.51
3dpf,0,0,0,0.57,0,6.9,0,0.57,0.57
5dpf,1.03,0,0,2.07,0.52,5.17,0,1.55,0.52
10dpf,2.51,0.63,0.63,0.63,0,3.14,0,0,0
