stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,10.32,0,0,0,0,0,0,0
12hpf,17.35,0,17.35,0,3.86,0,0,0,5.78,0
14hpf,6.69,0,10.03,3.34,0,0,0,0,0,0
16hpf,20.51,4.1,0,0,8.2,10.25,0,0,8.2,10.25
19hpf,41.59,0,0,0,4.38,4.38,4.38,2.19,4.38,6.57
24hpf,110,1,4,10,42,17,41,0,28,57
2dpf,192.67,5,15.85,20.85,125.11,248.55,110.1,1.67,53.38,74.23
3dpf,294.79,3.45,9.19,13.22,12.64,203.42,6.9,0,19.54,24.14
5dpf,65.12,8.27,42.9,27.91,20.67,118.87,18.09,3.1,38.25,83.73
10dpf,55.85,1.88,25.1,8.16,4.39,30.12,3.14,0,1.88,6.28
