stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,2.05,0
2dpf,2.5,1.67,2.5,10.84,0.83,0
3dpf,22.99,0,0,17.81,0,0
5dpf,6.2,1.03,1.03,7.24,0.52,3.62
10dpf,12.55,0.63,0.63,11.3,0.63,1.26
