stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,1.67,0.83,0,0,0
3dpf,67.23,0.57,0,0,13.79,0,0
5dpf,2.07,1.03,1.55,0,4.13,0.52,1.03
10dpf,30.75,0,0.63,1.26,4.39,0,0.63
