stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,2.5,8.34,2.5,0.83
3dpf,3.45,0,0,0.57,0,0
5dpf,0.52,0.52,0,0,0,0.52
10dpf,2.51,0,0,0,0,0
