stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,326.4,0,0,0.57,0.57,2.87,0.57,1.15
5dpf,2.07,0,0.52,0.52,0,1.55,0,0.52
10dpf,395.97,7.53,1.26,4.39,1.26,13.18,3.14,1.26
