stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0
2dpf,22.52,0,6.67,0.83,0,0,0,0.83
3dpf,14.94,0,3.45,0,1.15,0,0,0.57
5dpf,36.69,0.52,4.65,1.03,3.1,0.52,1.03,0.52
10dpf,12.55,0,0.63,0.63,3.14,0,0.63,0
