stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,3.34,0.83,1.67,1.67,1.67,0.83,0,0,0.83
3dpf,16.66,0,0.57,2.87,12.64,0,0,0,0
5dpf,2.07,0.52,0,2.07,7.24,0.52,0.52,1.03,2.58
10dpf,10.04,0,0.63,0,5.65,0,0,1.26,0
