stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,1.67,0.83,0.83
3dpf,1.15,0,1.72,0,0
5dpf,0,0.52,2.58,0,3.1
10dpf,0,0,3.77,0,1.88
