stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,1.67,0,0,2.5,0,0,0
3dpf,4.02,1.72,0,0,11.49,0,0,0
5dpf,1.55,3.62,2.07,1.03,41.35,0.52,2.58,5.69
10dpf,0.63,0.63,0,0,6.28,0,0.63,0
