stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,2
2dpf,55.05,2.5,0,3.34,1.67,1.67,1.67,152.64
3dpf,42.52,4.02,0,1.15,0.57,1.15,0,31.61
5dpf,47.55,5.69,0.52,5.69,0,6.72,0,157.63
10dpf,48.95,5.65,0,2.51,0,1.88,0,39.53
