stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0.83,1.67,0,1.67,0.83
3dpf,0.57,0,1.72,0,0,0
5dpf,1.03,0,5.17,0.52,2.07,0.52
10dpf,0,0,0,0,1.26,0
