stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0,0,0
2dpf,31.69,0.83,0.83,0.83,2.5,7.51,0,0.83,2.5
3dpf,10.34,0.57,0,1.72,0,5.17,0.57,0,0
5dpf,15.5,0.52,1.03,1.03,0.52,2.58,1.03,0,1.03
10dpf,47.06,1.26,2.51,4.39,0.63,15.69,0,3.14,6.28
