stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,20.65,0,0,51.61,0,0,20.65,10.32,10.32
12hpf,123.38,86.75,0,3.86,53.98,11.57,0,48.19,109.88,57.83
14hpf,117.04,6.69,26.75,16.72,30.09,6.69,0,16.72,90.28,20.06
16hpf,135.35,20.51,71.78,22.56,41.02,36.91,4.1,24.61,114.85,41.02
19hpf,262.7,2.19,6.57,6.57,8.76,10.95,6.57,4.38,13.14,37.22
24hpf,228,2,13,8,29,21,8,4,58,30
2dpf,572.18,14.18,38.37,63.39,162.64,391.18,39.2,36.7,104.26,146.8
3dpf,1675.67,21.84,24.14,43.67,24.14,408,17.24,0.57,30.46,68.38
5dpf,256.86,70.29,50.65,141.61,21.71,391.24,44.96,57.37,52.2,290.97
10dpf,861.6,57.73,45.18,120.49,17.57,330.08,30.12,0.63,39.53,59.62
