stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,0,2.19,0,0,0,2.19
24hpf,0,0,0,0,6,0,0,0,0
2dpf,0,0,0,0,0,0.83,0,0,0.83
3dpf,2.87,0,0,0,0.57,2.3,0,0,0
5dpf,0,0,0,0,2.07,0.52,0.52,0,0
10dpf,10.04,3.77,1.26,1.26,9.41,3.77,0,1.26,2.51
