stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.05,0
24hpf,0,0,0,0,0,0,0,4,0
2dpf,5,0.83,0,12.51,44.21,0,1.67,7.51,10.84
3dpf,58.04,0,1.15,0.57,40.8,0,0,1.15,1.15
5dpf,3.62,1.03,4.65,5.17,48.07,1.55,0.52,2.58,13.44
10dpf,20.08,0.63,0.63,0.63,22.59,3.77,0,3.14,3.14
