stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,22.56,0,0,0,0,0,0
19hpf,0,0,2.19,0,0,0,0,0,0
24hpf,0,0,21,0,0,0,0,0,0
2dpf,10.01,0,33.36,5.84,9.17,17.52,0,0,1.67
3dpf,163.77,0,29.31,0,0,4.02,0,0,1.72
5dpf,6.2,0.52,88.89,3.62,0.52,11.89,2.07,2.07,7.24
10dpf,353.3,5.02,99.78,5.65,2.51,10.67,0,3.77,2.51
