stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,6.57,0,0,0,0,0
24hpf,1,133,1,0,0,0,0
2dpf,0.83,62.56,1.67,1.67,1.67,1.67,2.5
3dpf,2.87,53.44,0.57,2.87,44.25,1.15,0
5dpf,1.55,123.52,7.24,0.52,25.32,1.55,7.75
10dpf,1.88,43.3,5.02,0.63,33.26,1.88,0.63
