stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,1.93,0,0,0,0,0,0,0
14hpf,0,6.69,0,0,0,0,0,0,0
16hpf,0,67.68,0,0,0,0,4.1,2.05,2.05
19hpf,0,17.51,0,0,0,0,0,0,0
24hpf,3,42,0,1,1,0,7,1,1
2dpf,4.17,1.67,0,0,1.67,2.5,4.17,1.67,0
3dpf,2.3,0,1.72,0,0.57,3.45,0,2.3,1.15
5dpf,4.13,0,1.03,2.07,0,2.07,0,1.55,12.92
10dpf,1.26,0.63,0,0.63,0,0.63,0,0.63,8.16
