stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,0,0,0,0,5
3dpf,29.88,1.15,1.72,1.15,12.07,0.57,0,2.3,1.15
5dpf,1.55,4.13,0,0,6.2,1.03,0.52,0.52,7.24
10dpf,6.28,3.14,1.26,0,5.02,0,0,0,7.53
