stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0
2dpf,5,0,0.83,14.18,4.17,0.83,0
3dpf,59.19,0.57,1.72,3.45,21.84,0,2.87
5dpf,7.75,1.55,2.07,2.07,24.81,0.52,24.81
10dpf,11.3,2.51,0.63,0,11.92,0,1.26
