stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,15.85,0.83,0,7.51,10.01,2.5,0,0.83,4.17
3dpf,32.18,1.15,0,1.15,14.37,0,0,1.15,0.57
5dpf,3.1,2.07,2.07,0,10.85,1.03,1.03,1.55,3.62
10dpf,14.43,0.63,0.63,1.26,6.28,0,0,0.63,1.88
