stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0,0.83,0.83,4.17,0,0.83,1.67
3dpf,2.3,0,0,0.57,5.75,0.57,0,0.57
5dpf,1.03,0.52,0.52,0,3.1,0,1.03,0.52
10dpf,0.63,0,0,0,1.88,0,0.63,0
