stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,433.56,0,0,0,51.61,0,0,0,82.58,165.17
12hpf,198.56,11.57,3.86,1.93,40.48,1.93,0,0,40.48,55.9
14hpf,237.41,3.34,6.69,10.03,16.72,20.06,3.34,3.34,60.19,13.38
16hpf,55.37,10.25,0,0,12.3,8.2,0,0,18.46,14.36
19hpf,308.68,2.19,4.38,0,21.89,15.32,74.43,0,13.14,37.22
24hpf,107,14,1,2,18,14,87,0,12,53
2dpf,148.47,10.84,8.34,12.51,50.04,65.89,175.99,0.83,48.38,70.9
3dpf,118.95,8.62,4.6,0,5.75,28.73,5.75,0,10.92,7.47
5dpf,79.59,8.79,16.02,13.95,21.19,305.96,34.63,6.72,65.12,139.54
10dpf,169.43,18.2,5.02,21.96,9.41,240.35,29.49,0.63,51.46,22.59
