stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,1.67,0.83,1.67,0,0.83,0
3dpf,9.19,0,1.15,0,3.45,0,0.57,0
5dpf,10.85,0.52,2.58,0,3.1,0.52,0,1.03
10dpf,3.77,0,0.63,0,1.88,0,0,1.26
