stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,11
2dpf,15.01,0,0,0.83,14.18,90.08,3.34,2.5,185.16
3dpf,9.19,0,0,0.57,2.87,208.6,0.57,1.15,26.43
5dpf,2.58,1.55,3.1,0,7.75,314.75,0,12.4,153.5
10dpf,7.53,0.63,0,0,1.88,71.54,0.63,3.77,8.79
