stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,1
2dpf,0.83,0,0,5.84,15.01,20.02,3.34
3dpf,0.57,0.57,0,1.15,40.8,12.07,0.57
5dpf,1.03,0.52,0.52,0,49.1,50.13,3.62
10dpf,1.88,0.63,0,0,42.67,18.83,0.63
