stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,20.65,0,0,0,10.32,20.65
12hpf,52.05,5.78,0,7.71,32.77,5.78,0,32.77,30.84,30.84
14hpf,6.69,0,0,6.69,3.34,0,0,0,23.41,3.34
16hpf,10.25,0,8.2,10.25,38.97,16.41,2.05,2.05,61.52,4.1
19hpf,32.84,0,0,15.32,19.7,8.76,0,6.57,4.38,2.19
24hpf,48,0,2,29,44,5,10,1,39,1
2dpf,266.9,1.67,14.18,90.91,208.52,363.66,65.06,9.17,147.63,66.73
3dpf,262.04,6.9,9.19,39.08,38.5,455.69,14.37,0,41.37,18.96
5dpf,98.71,6.2,10.85,92,29.46,269.78,31.01,9.82,66.15,58.92
10dpf,178.22,6.28,16.32,46.44,15.69,212.73,18.2,0.63,29.49,15.69
