stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0.83,3.34,0,0.83
3dpf,1.72,0,0.57,0,2.3,0,0.57
5dpf,0,0,0,0,1.55,0,2.07
10dpf,0.63,0.63,0,0,0,0.63,0
