stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,10.01,0,0.83,0,1.67,0
3dpf,97.69,0.57,0,0,2.3,0.57
5dpf,5.69,0,0,0.52,1.03,1.55
10dpf,19.45,0,0.63,0,1.26,0.63
