stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,10.32,0,0,0,0,0
12hpf,26.99,5.78,0,5.78,11.57,1.93,0,0,7.71,13.49
14hpf,40.13,0,3.34,0,6.69,0,0,3.34,6.69,13.38
16hpf,24.61,0,0,6.15,26.66,6.15,0,0,12.3,24.61
19hpf,54.73,2.19,0,2.19,8.76,0,2.19,6.57,0,4.38
24hpf,104,1,2,14,14,6,0,1,14,10
2dpf,231.87,3.34,40.04,54.21,90.91,160.98,36.7,1.67,44.21,139.29
3dpf,599.35,6.9,27.01,31.61,20.69,233.88,5.17,0,8.62,44.82
5dpf,103.88,12.4,34.63,93.03,22.22,232.06,14.99,13.95,41.35,251.7
10dpf,181.98,11.92,37.02,54.6,8.79,129.9,8.16,0.63,12.55,28.24
