stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,3.34,0,0,0,0,3.34,13.38
16hpf,0,0,0,6.15,0,0,0,0,12.3
19hpf,2.19,0,0,8.76,4.38,0,0,0,54.73
24hpf,2,0,1,24,7,1,0,0,48
2dpf,5,0,6.67,35.03,5.84,0,0.83,20.85,14.18
3dpf,2.87,1.72,0.57,8.62,13.79,0,0,10.92,0.57
5dpf,0.52,1.55,2.58,2.58,20.67,0,1.03,5.17,1.03
10dpf,1.88,1.88,0.63,7.53,18.2,0,0,8.79,0.63
