stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1940.71,30.97,30.97,0,350.98,10.32,0,10.32,836.16,691.64
12hpf,1220.27,13.49,11.57,28.92,277.6,38.56,1.93,9.64,609.17,335.43
14hpf,1200.45,10.03,147.13,43.47,321.01,130.41,30.09,3.34,628.65,364.48
16hpf,1232.54,43.07,149.71,30.76,377.35,143.56,47.17,8.2,574.23,313.78
19hpf,1873.94,17.51,24.08,4.38,181.7,67.86,37.22,4.38,229.86,135.73
24hpf,833,8,35,8,158,64,11,2,117,58
2dpf,281.92,24.19,21.69,25.02,206.85,250.22,19.18,2.5,109.26,78.4
3dpf,655.1,13.22,13.22,17.81,20.69,262.61,10.34,0,37.93,37.93
5dpf,109.05,8.79,50.13,40.83,45.48,484.79,27.91,20.16,123.01,275.99
10dpf,528.38,40.79,106.68,92.87,75.3,1065.55,40.79,2.51,210.22,124.25
