stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,2.05,0
2dpf,0,0,0,0,0.83,0.83
3dpf,30.46,0,0.57,0,0,0.57
5dpf,1.55,0,0,2.07,1.03,0
10dpf,16.32,1.26,0,1.88,0,0
