stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0,0,0.83,0,0
3dpf,14.94,0.57,0,0,1.72,0,0,0
5dpf,1.03,0.52,0,0.52,3.62,0,0.52,1.03
10dpf,21.96,1.26,0.63,0,1.26,0,0.63,0
