stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.51,0,4.17,0,0,2.5
3dpf,120.1,0,5.17,0,0.57,1.15
5dpf,10.85,0.52,2.07,0.52,0,1.03
10dpf,31.38,0.63,1.88,0,0.63,0.63
