stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,1.67,20.85,0.83,0,0,1.67,1.67
3dpf,6.32,13.79,3.45,31.61,0,3.45,0,0,0
5dpf,10.34,59.95,16.54,65.64,2.07,13.44,2.07,3.1,17.57
10dpf,11.3,58.36,37.65,79.7,0.63,6.9,0,0,10.67
