stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0
16hpf,10.25,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0
24hpf,5,0,0,0,0,0,0
2dpf,30.86,0,0,0,2.5,0,0.83
3dpf,8.62,0.57,0,1.72,8.05,0.57,6.32
5dpf,23.26,3.62,0.52,1.03,2.58,0.52,29.98
10dpf,7.53,1.26,0,0.63,1.26,0,6.28
