stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm
2dpf,0.83,0,0,0,0
3dpf,4.6,0,1.72,0,0
5dpf,0.52,0.52,4.65,1.03,0.52
10dpf,1.26,0,1.26,0,0
