stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,0,0,0.83,0.83,0.83,0.83,1.67
3dpf,68.96,0.57,0,0,0.57,0,0,0
5dpf,1.03,0,0.52,0,3.62,0,0,1.03
10dpf,23.22,0,0.63,0.63,1.88,0,0,0
