stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.67,2.5,0.83,1.67
3dpf,2.3,0,0,2.87,0,0
5dpf,0,0.52,0,2.58,0.52,0
10dpf,1.26,0,0,1.26,0,0
