stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,6.67,0,0,2.5,6.67,0,0,0.83,1.67
3dpf,24.14,0.57,0.57,1.15,8.62,2.3,0,0.57,0
5dpf,4.65,0.52,1.55,0,7.24,0,0.52,1.55,5.69
10dpf,9.41,0,0,0.63,3.77,0,0,0,2.51
