stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,11.68,0,0.83,1.67,5.84,0.83,0,0.83,3.34
3dpf,36.78,0,0,0.57,13.22,0,0,1.15,5.17
5dpf,0.52,0,0,0,2.07,0.52,0.52,0,1.03
10dpf,2.51,0.63,0.63,0,0.63,0,0,0.63,0
