stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,1.93,0,0,0,0,0
2dpf,0,0,0,0.83,2.5,0.83,0.83
3dpf,6.9,0,1.15,0,1.15,0,0.57
10dpf,1.26,0,0,0,0,0,0
