stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0,0.83,0.83,0.83
3dpf,0.57,0,0,0,1.72,0.57,0
5dpf,2.07,0.52,0,0.52,4.13,1.55,2.07
10dpf,1.26,0,0.63,0,1.26,0.63,0
