stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3,0,0,0,0,0,0,0,0
2dpf,5,0,0,0.83,1.67,1.67,1.67,2.5,0
3dpf,194.8,0.57,0,0,0,5.17,0,1.15,0
5dpf,4.13,0,1.03,2.07,0,5.17,2.07,2.07,0.52
10dpf,23.85,0.63,0,0,0,0.63,2.51,0,0
