stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,1.67,0,0,0,0,0,0
3dpf,3.45,11.49,0,1.15,4.02,0,0,0,0
5dpf,0.52,3.62,0.52,0,2.58,0,0.52,2.07,0.52
10dpf,3.14,13.81,0,0,1.88,0.63,0,1.26,0
