stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0.83,0,1.67,2.5,0,0,2.5
3dpf,1.15,0,0,0,0,0,0.57,0
5dpf,1.55,1.03,1.03,0,4.13,2.07,5.69,1.55
10dpf,0.63,0,0.63,0,0.63,0.63,7.53,1.26
