stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0,0
2dpf,5,0.83,0.83,19.18,53.38,0,0.83,10.84,1.67
3dpf,2.3,0,0.57,4.6,36.2,0,0,0.57,0
5dpf,0,0,0.52,4.65,52.2,0.52,0.52,6.72,3.1
10dpf,1.26,0,0,0,11.92,0,0.63,1.88,0.63
