stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0
2dpf,7.51,0.83,0,0,0.83,0,0
3dpf,19.54,0,0,0,1.72,0,0.57
5dpf,2.07,0,0.52,0.52,1.03,0,1.03
10dpf,5.65,0,0.63,0,1.26,0.63,0
