stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,6.67,0.83,0.83,0,0.83,0.83,0,3.34,0.83
3dpf,5.17,0,0,0,0,2.87,0,0,0
5dpf,1.55,1.55,0,0.52,0,3.1,0.52,0.52,14.47
10dpf,1.26,0,0,0,0,0,0,0,0
