stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,5.78
2dpf,1.67,0,0,13.35,0,0.83,0,0.83
3dpf,15.52,0,0,25.86,1.15,1.15,0,0
5dpf,6.72,1.55,1.03,120.42,2.07,4.65,3.1,3.62
10dpf,3.14,0,0,87.23,0,4.39,1.26,0
