stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0.83,0,4.17,0,0
3dpf,1.72,0.57,0.57,0.57,0,1.15,0,0,0
5dpf,0.52,0.52,0,1.03,1.03,1.03,6.2,0,0
10dpf,1.88,0,0,0.63,0,2.51,0,0.63,0.63
