stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0
2dpf,0.83,0,3.34,1.67,6.67,0,0
3dpf,1.72,0,0,1.15,0.57,0.57,0.57
5dpf,2.07,0,1.03,1.55,3.1,0.52,0
10dpf,2.51,0.63,0,1.88,3.77,0.63,0
