stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,9,0
2dpf,5,0,2.5,1.67,1.67,0,1.67,1.67
3dpf,64.36,0.57,1.72,0.57,1.72,0,0,1.72
5dpf,4.13,0.52,3.62,0,4.13,1.03,0.52,5.17
10dpf,60.24,1.26,2.51,0,2.51,0,1.88,1.26
