stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,2,0,0,1,0,0,0,0,0
2dpf,140.12,0,0.83,1.67,11.68,0.83,0.83,3.34,2.5
3dpf,121.82,0,0.57,0,5.17,0,0,0.57,0.57
5dpf,96.13,1.03,2.07,0.52,19.12,1.55,0,4.65,7.24
10dpf,106.05,1.26,0,0,2.51,0.63,0,1.26,0
