stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,805.19,0,0,0,0,10.32,0,10.32,0,0
12hpf,1222.19,11.57,0,0,11.57,5.78,0,63.62,5.78,30.84
14hpf,4360.4,23.41,16.72,150.47,113.69,73.56,10.03,90.28,30.09,478.17
16hpf,3422.81,118.95,98.44,159.96,365.05,227.64,61.52,108.69,118.95,1080.78
19hpf,6057.47,41.59,43.78,159.81,431.27,190.46,118.22,39.41,48.16,1243.46
24hpf,3213,51,215,193,599,308,97,18,338,450
2dpf,1633.96,25.02,135.95,204.35,659.75,1189.39,137.62,27.52,440.39,688.11
3dpf,5044.81,56.32,75.85,101.71,99.99,1263.64,36.78,0,128.72,269.51
5dpf,337.49,40.83,194.84,208.8,59.95,826.41,62.02,26.36,177.79,555.59
10dpf,1506.08,36.4,163.16,121.11,39.53,550.97,30.75,0,102.92,167.55
