stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4789.84,82.58,30.97,0,805.19,82.58,0,196.14,2002.65,1765.22
12hpf,4017.43,115.67,32.77,117.59,1023.64,175.43,13.49,217.84,1846.78,1291.59
14hpf,5152.89,76.91,234.07,300.95,983.1,448.08,96.97,100.32,1922.72,1839.12
16hpf,4536.41,211.23,340.44,299.42,1384.3,561.92,139.46,194.83,1868.3,2290.76
19hpf,7033.85,54.73,162,212.35,862.54,343.7,210.16,76.62,724.62,2187
24hpf,5110,98,956,259,1247,533,250,38,1851,1102
2dpf,2236.16,85.08,233.54,302.77,1196.07,1809.95,286.09,64.22,731.48,951.68
3dpf,5002.86,198.25,115.5,136.77,91.37,1372.25,60.34,0,183.89,370.07
5dpf,776.79,173.14,423.8,425.35,163.83,1544.28,124.56,111.12,489.44,1741.2
10dpf,1496.04,239.72,299.96,250.39,45.18,749.27,45.81,3.14,184.49,245.37
