stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,6.67,0.83,0,4.17,0.83,0,0.83,0
3dpf,119.53,0,0,2.3,0,0,0,0
5dpf,9.82,0,1.03,3.1,0.52,0.52,1.03,1.03
10dpf,43.3,0.63,0,1.88,0,0,0,0
